eid,NLL,EV,MSLL,BIC,Skew,Kurtosis
SensorimotorA_ControlC,-371.67007721623946,0.022065897953035596,0.06900040674029784,-703.3436909782807,0.6636019571374675,-0.21161067741203446
SensorimotorA_DefaultA,-963.7422863971703,0.02656661394637616,-0.07902594504487653,-1887.4881093401425,0.18793008917843881,-0.8155235687729115
SensorimotorA_DefaultB,-2736.0823323583345,0.026055852364939458,-0.06575748544193996,-5432.168201262471,0.13302966797344792,-1.0073484849457393
SensorimotorA_DefaultC,-2501.2131396346945,0.04779783637680146,-0.10474426485516951,-4962.4298158151905,0.16609706212208164,-1.01837551154526
SensorimotorA_TemporalParietal,-817.5395027714868,0.030270908161415533,-0.04785674243008754,-1595.0825420887754,0.5290821710457803,-0.7414576138624848
SensorimotorB_DorsalAttnA,-1785.3570491239113,0.07775337232081059,-0.48450563972651184,-3530.7176347936247,0.2997207739142905,-0.9286764390007616
SensorimotorB_DorsalAttnB,-983.3826273197047,0.07017190024669007,-0.3769015306259088,-1926.7687911852113,0.3208151045139222,-0.790194934199051
SensorimotorB_VentralAttnA,-1402.6370947681442,0.07403219445609388,-0.045308177300063784,-2765.2777260820903,0.7134530151196292,0.3133833460983374
SensorimotorB_VentralAttnB,-567.1034054699581,0.054827615704322485,-0.042883978722420585,-1094.210347485718,0.6991904766920832,-0.0360548392714344
SensorimotorB_LimbicA,-1393.308388989107,0.04460908396189378,0.3207385938010773,-2746.620314524016,0.6131046215415191,0.131574117730123
SensorimotorB_LimbicB,-3252.9924448002907,0.03362393901529548,0.013746844478242202,-6465.988607910862,0.10556608126470644,-0.06256955672162083
SensorimotorB_ControlA,-3253.4628577845556,0.08334777928162651,-0.4382491067082794,-6466.929252114913,-0.025765617354788176,-0.8785060722601528
SensorimotorB_ControlB,-2297.1854623109257,0.08989634406779867,-0.13288924563035728,-4554.374461167653,0.19452895861914898,-0.5398851705344068
SensorimotorB_ControlC,-2261.235463509824,0.06903998596650096,0.05985241505691799,-4482.47446356545,0.3323690123362315,-0.5273167233917834
SensorimotorB_DefaultA,1860.3593399459721,0.07921957331119867,-0.2278903983981472,3760.715143346142,0.6304868086792244,0.25899719792795406
SensorimotorB_DefaultB,-1473.1107370144691,0.04947242185662659,-0.23501512571406072,-2906.2250105747403,0.2907864185849409,-0.8334881437512744
SensorimotorB_DefaultC,-1414.6695643157348,0.06834244318428473,-0.1678586081787361,-2789.3426651772716,0.21589944022281024,-0.7092726127422779
SensorimotorB_TemporalParietal,-764.3400530645201,0.06605200892483198,0.058606502564275194,-1488.683642674842,0.2612371097020311,-0.7009018216099455
DorsalAttnA_DorsalAttnB,-3099.9185147015096,0.03835226098755773,-0.261412927670099,-6159.840565948821,0.15459559978485607,-0.42270801290856264
DorsalAttnA_VentralAttnA,-3956.130558273563,0.09338673363208494,-0.4440866593038074,-7872.264653092928,0.2699776200417292,-0.6864703000713449
DorsalAttnA_VentralAttnB,-3215.5605825140105,0.054860912526536354,-0.08490492760479441,-6391.124701573823,-0.09947435847757911,0.3348478377893119
DorsalAttnA_LimbicA,-2863.304561341437,0.03556976512415422,-0.0036376708277873586,-5686.6126592286755,0.044406377849260166,-0.4678065163307881
DorsalAttnA_LimbicB,-3216.613080316387,0.030854128522978308,-0.06046671457322801,-6393.229697178575,0.3641965741348607,-0.6393884637556558
DorsalAttnA_ControlA,-1211.6252884386784,0.11808808642444302,-0.057646077648265445,-2383.2541134231587,-0.10747778323800747,-0.29179654155309903
DorsalAttnA_ControlB,-4132.883566401641,0.02969239363477949,-0.05338151065645768,-8225.770669349084,0.02913137803637052,-0.8593477169715312
DorsalAttnA_ControlC,-2628.290634964707,0.05652534559932898,-0.10244688215454925,-5216.584806475215,0.14395548303909766,-0.6586632273097105
DorsalAttnA_DefaultA,162.81766138251544,0.06524858057932892,-0.4237542049283209,365.631786219229,-0.03620495202823426,-0.6844077551837778
DorsalAttnA_DefaultB,-1773.4076171712693,0.07183505475982177,0.09033482355225843,-3506.8187708883406,0.1273801220151649,-0.028530513452209118
DorsalAttnA_DefaultC,-975.4417698374683,0.08285956650387993,-0.23398227690616663,-1910.8870762207384,0.11863145200822815,-0.9575974859835923
DorsalAttnA_TemporalParietal,-780.0556414272975,0.05301764084221705,-0.243344880068913,-1520.1148194003968,0.15479236351865738,-0.7918439644350684
DorsalAttnB_VentralAttnA,-4504.151554983403,0.06313840614106003,-0.17347769000209007,-8968.306646512608,-0.045953229937528706,-0.48577169095330186
DorsalAttnB_VentralAttnB,-2177.977458486105,0.03287958914605538,0.019075457906997335,-4315.958453518012,0.05437914556863042,-0.12241421635698836
DorsalAttnB_LimbicA,-2395.396381571544,0.030730862861377828,0.10516528059045199,-4750.79629968889,0.08435188156853632,-0.621823596144511
DorsalAttnB_LimbicB,-2406.6489968243272,0.03636858294538736,-0.01650168676434744,-4773.301530194456,0.17654601145514215,-0.6099091383521352
DorsalAttnB_ControlA,-1840.5114661480388,0.10599190788987578,-0.048730459751055596,-3641.0264688418797,-0.21585782781837978,-0.5149978416997333
DorsalAttnB_ControlB,-3028.3676477147583,0.05115747631946599,-0.12732778841775122,-6016.738831975318,0.47249150033068055,-0.19924593394254675
DorsalAttnB_ControlC,-2287.1745050371605,0.07606941714609461,-0.0196608921311087,-4534.352546620123,0.14963562505903172,-0.80301862319614
DorsalAttnB_DefaultA,670.5025471261613,0.0678304813652707,-0.2459505727301425,1381.0015577065208,-0.02777601861315157,-0.6742847489059688
DorsalAttnB_DefaultB,-1239.082981254375,0.04778092693418079,-0.036163855511348375,-2438.169499054552,0.15423097953573242,-0.38460685409894174
DorsalAttnB_DefaultC,-125.35012554084966,0.08110264578490056,-0.05567632794825215,-210.70378762750119,0.143199606621162,-0.9390797333353516
DorsalAttnB_TemporalParietal,160.25283142341888,0.061118344604580654,0.014989474313913974,360.5021263010359,0.27562103748561073,-0.6961108571372737
VentralAttnA_VentralAttnB,-2996.003482198682,0.049660371305357054,-0.004824839918887616,-5952.010500943165,0.48080836722206105,-0.18044561261892747
VentralAttnA_LimbicA,-2864.73049935408,0.05896893918291257,0.1258283461680915,-5689.464535253962,0.31799184261418906,-0.40253002711103736
VentralAttnA_LimbicB,-1791.2000282085683,0.06658370788446955,-0.022428469557071947,-3542.4035929629385,0.26378381109515586,-0.4189869402363369
VentralAttnA_ControlA,-1860.7609912532898,0.09433092799594889,-0.19223510467489946,-3681.5255190523817,-0.14934895729679046,-0.22217245665501872
VentralAttnA_ControlB,-1813.5318891117274,0.10196622237475106,-0.18618142565067788,-3587.067314769257,0.014620662673546413,-0.3218007037411754
VentralAttnA_ControlC,-1092.9071756502203,0.10880382063886396,-0.002554827314302649,-2145.8178878462427,0.26579198791609393,-0.5936194819346602
VentralAttnA_DefaultA,1347.3538397303755,0.1181974722551169,-0.1635090731841921,2734.704142914949,0.14045506993369336,-0.12317598272346705
VentralAttnA_DefaultB,200.2977321804243,0.06023648131901016,0.008338285208603344,440.59192781504674,0.4607785446471204,-0.41074641771939047
VentralAttnA_DefaultC,1673.3648194494704,0.09715561562002584,0.08586476248419367,3386.7261023531387,0.34560770065348195,-0.7215238896644516
VentralAttnA_TemporalParietal,832.2961466064506,0.09554205124379911,0.22505549973588193,1704.5887566670995,0.4869601648041484,-0.3934275195701013
VentralAttnB_LimbicA,-3678.0382218816585,0.03473697424212452,0.10815510048063032,-7316.079980309119,0.3446457201372604,-0.24548859438868986
VentralAttnB_LimbicB,-1854.2277657278419,0.06312011545247054,-0.026556806835808314,-3668.459068001486,0.32559575292020837,-0.4794729581926317
VentralAttnB_ControlA,-2520.2661111584403,0.06541125153725036,-0.034825085882864995,-5000.535758862682,0.2802442369360047,-0.16868794831096573
VentralAttnB_ControlB,-1695.338440156814,0.07436988884957962,-0.12163746101724006,-3350.68041685943,0.3686849208877022,-0.19595186563700337
VentralAttnB_ControlC,-832.5005435774373,0.10582147676700537,-0.03784841236494553,-1625.0046237006763,0.42172864759246276,-0.8671805315244165
VentralAttnB_DefaultA,-558.0012049222257,0.052270519123876036,0.12337211757999261,-1076.0059463902533,0.17989124047714447,-0.4278527504588483
VentralAttnB_DefaultB,-1891.4082063926894,0.06825250489557544,-0.02888558824303159,-3742.819949331181,0.4201232519967576,-0.06416525807794735
VentralAttnB_DefaultC,810.3864800588258,0.1329659535027813,0.060422725842890115,1660.7694235718498,0.33572331504506203,-0.6894308409753304
VentralAttnB_TemporalParietal,-46.113609505567325,0.12321202522950758,0.0970715231390596,-52.23075555693651,0.3012303149658692,-0.4035507653376201
LimbicA_LimbicB,-3487.3947490390765,0.09490880274897207,0.00875849583660343,-6934.793034623955,-0.9102846586230976,1.0454191646783353
LimbicA_ControlA,-5512.047727086514,0.011954064801046438,-0.14207387230461163,-10984.09899071883,0.20872702131323728,-0.3608097597551064
LimbicA_ControlB,-3919.659438213852,0.025082975108510874,0.13038810749757848,-7799.322412973505,0.041359173538786966,-0.6386789541498961
LimbicA_ControlC,-4366.522526199511,0.01236993430703115,-0.01692711534003912,-8693.048588944825,-0.11755435679376852,0.09430155212407547
LimbicA_DefaultA,-2942.5811254369664,0.038239197532412006,0.13067091779722909,-5845.165787419734,-0.04453783680418161,-0.23264503997720257
LimbicA_DefaultB,-5157.729389282231,0.021366957207028858,0.03485934443796956,-10275.462315110264,0.35073696037242036,-0.17720212975622235
LimbicA_DefaultC,-5530.770986965678,0.025259317955289018,0.10218126996315434,-11021.545510477159,0.005567998722931064,0.351047792345054
LimbicA_TemporalParietal,-4497.699687001147,0.05059639161410978,0.06759957114969121,-8955.402910548097,0.3072025645852582,0.022799767885311555
LimbicB_ControlA,-5085.510319726001,-0.0009908265850484543,-0.08779021427997531,-10131.024357762284,0.0889736951555091,-0.8420540078616733
LimbicB_ControlB,-3388.7972303199113,0.02341533747258029,0.04408277089248648,-6737.597997185624,0.45570602639535013,-0.008745419266688672
LimbicB_ControlC,-2765.0896723128203,-0.0005089814549394944,-0.004386345208439068,-5490.182881171442,0.30167946079473384,0.06083738735126171
LimbicB_DefaultA,-3580.5580054162738,0.037000312240123234,-0.0037171298252473978,-7121.119729142828,0.32544600988795563,-0.04884761743136195
LimbicB_DefaultB,-5233.2752879806185,0.005793098015917875,0.07460151452102948,-10426.554294271518,0.07852927045038831,-0.5466895799113392
LimbicB_DefaultC,-3251.7380778605625,0.016095126254857428,0.022790754773545314,-6463.479692266927,0.029987236683470364,-0.38192714446653303
LimbicB_TemporalParietal,-1005.3806495601902,0.034916231108655826,0.06035137469666063,-1970.7648356661823,0.9525289697571601,0.8990398468325979
ControlA_ControlB,-468.28299578497183,0.09321957984168316,-0.10978281993486072,-896.5695281157455,0.6723320754218723,-0.06534849912563022
ControlA_ControlC,-4317.746617618496,0.07005852597078455,-0.1615205218699361,-8595.496771782795,0.3312124870662615,-0.5743881200810174
ControlA_DefaultA,-2333.895048259493,0.10468561021649103,-0.24133919142670313,-4627.793633064787,-0.13520748511035147,-0.8973453718101034
ControlA_DefaultB,-3215.1056982212012,0.051898065201366195,-0.0813192367673174,-6390.214932988204,0.4893471149514886,-0.0004981654676919359
ControlA_DefaultC,-649.8214701918173,0.026607798094614,-0.03723624560318589,-1259.6464769294364,-0.11329068102705332,-0.617515760402138
ControlA_TemporalParietal,-2420.7244965531404,0.05459617774098524,-0.26358076609896997,-4801.452529652082,0.0022502088079498486,-0.4739999334783332
ControlB_ControlC,-2720.8424569340214,0.06287833500128626,-0.0019103325149225758,-5401.688450413844,0.2111367114542261,-0.3222081246331378
ControlB_DefaultA,957.6522551553257,0.046326465583409915,-0.13697718027379735,1955.3009737648497,0.73960576601068,0.3033829702355671
ControlB_DefaultB,-2626.6760750233916,0.09004712825925931,-0.10331329070050824,-5213.355686592585,0.4632206958103067,-0.19256216637268042
ControlB_DefaultC,56.101307428298014,0.11440357003843238,-0.06674184604515097,152.19907831079416,0.3230145001138271,-0.6120339251591691
ControlB_TemporalParietal,188.25784830955396,0.08509959810094103,-0.01741388229331642,416.51216007330606,0.2746535770849758,-0.25199253183019465
ControlC_DefaultA,-1391.4601647020086,0.03580875076178347,0.45739578470285414,-2742.923865949819,0.16797197541842404,-0.7036952722157567
ControlC_DefaultB,-2802.4005893211656,0.049319620700248756,-0.11807776702910461,-5564.804715188133,1.3075378742767165,1.6629209692253184
ControlC_DefaultC,-2288.168293134961,0.08898006005079062,-0.021783469352621435,-4536.340122815724,0.32053801671329685,-0.6226803977818518
ControlC_TemporalParietal,-1822.6898814052472,0.059882540459858746,0.012047753424779671,-3605.3832993562964,0.6688434968708621,-0.08697595256576342
DefaultA_DefaultB,-953.7002037136388,0.05978333320879958,-0.14675795902531696,-1867.4039439730793,0.44469830289825657,-0.7215677062574924
DefaultA_DefaultC,-903.6710550378594,0.043524872416674576,0.958884253483957,-1767.3456466215207,0.3987540477052069,-0.764391391138577
DefaultA_TemporalParietal,-76.97416150546712,0.005333249838294196,0.5100267127059228,-113.95185955673611,0.5766016817516583,-0.7454254065931121
DefaultB_DefaultC,-1720.453449491752,0.017825163330014937,-0.20101912531978544,-3400.910435529306,0.4719929141446828,-0.3654532543927487
DefaultB_TemporalParietal,-2047.344847344394,0.03926693201623588,-0.2855343151413854,-4054.6932312345903,0.3019966606181039,-0.4799677105318075
DefaultC_TemporalParietal,-3010.3546138192455,0.05816634190168024,-0.3028949492950861,-5980.712764184293,0.42182502270681005,-0.46533130641288806
