,eid,NLL,EV,MSLL,BIC,Skew,Kurtosis
39,SensorimotorA_ControlB,-971.4907426710777,0.32946261492637263,-1.6278328097672015,-1904.572225782548,0.15267588324926298,0.5902097187286215
40,SensorimotorA_ControlC,-272.9127406117285,0.44291695350740834,-2.658479335004886,-507.4162216638496,0.11820366538351489,0.6783726997365428
41,SensorimotorA_DefaultA,20.711461899735987,0.19021407175482175,-1.0419364759351775,79.83218335907937,-0.11545585903676857,0.6788372502313597
42,SensorimotorA_DefaultB,-1285.9206922939707,0.14990987148234813,-3.572848993668837,-2533.4321250283338,0.253301346756061,0.6481438218979519
43,SensorimotorA_DefaultC,-1070.995144461645,0.28781930142621337,-3.6193468742847283,-2103.5810293636823,0.24567313056263637,0.5723281908781717
44,SensorimotorA_TemporalParietal,-693.376530340936,0.4115086846064673,-2.531109536017826,-1348.3438011222647,0.16172338190270355,0.582058433959628
45,SensorimotorB_DorsalAttnA,-513.7893280181547,0.17395404520093216,-2.63185060544165,-989.1693964767021,0.10990380102843414,0.7724762943825622
46,SensorimotorB_DorsalAttnB,-360.2704201658044,0.16480010760963115,-0.5863484944959463,-682.1315807720014,0.018797491489024067,0.6705460816994536
47,SensorimotorB_VentralAttnA,-486.65922715633434,0.23159346724959717,-0.17769255143714185,-934.9091947530612,0.3511013377224932,0.6676690723262152
48,SensorimotorB_VentralAttnB,-373.20345343116253,0.21639456147212643,-1.0942438204887612,-707.9976473027177,0.055265460400692516,0.6910836079992481
49,SensorimotorB_LimbicA,-1172.0312311719351,0.2830869793810712,-2.4643222377329352,-2305.6532027842627,0.20582744392793495,1.2338522717491385
50,SensorimotorB_LimbicB,-1596.190056502036,0.1940079096360544,-4.234347726257819,-3153.9708534444644,0.13391961196494223,1.0666024824773719
51,SensorimotorB_ControlA,-1460.1378805039785,0.17146442283878915,-4.711683992197882,-2881.8665014483495,0.1801820708210455,0.33037983755657235
52,SensorimotorB_ControlB,-870.8907074282812,0.27683489451221077,-1.921321703313214,-1703.372155296955,0.12849337935446767,0.5057501603298071
53,SensorimotorB_ControlC,-772.3413172080753,0.34094700992734084,-2.9363828188518433,-1506.2733748565433,0.24760918889049802,0.7115353087958509
54,SensorimotorB_DefaultA,1607.3366296046847,0.1765784067780264,-0.3823519199183913,3253.082518768977,-0.17458625501879152,0.5363569406135686
55,SensorimotorB_DefaultB,-427.03060981460015,0.14907566740742018,-4.232630810615929,-815.6519600695929,0.21641512358833456,0.401484019509283
56,SensorimotorB_DefaultC,-337.06989846567933,0.2305228970189278,-4.219535858587481,-635.7305373717513,0.263054501267575,0.42796438530964814
57,SensorimotorB_TemporalParietal,173.2440612991646,0.36590827123474423,-2.747231442746656,384.8973821579366,0.24980972889727018,0.6636217042454116
58,DorsalAttnA_DorsalAttnB,-1421.2390278677105,0.25745004968338703,-0.14507473277821537,-2804.0687961758135,-0.07512428699937414,0.5963035805746437
59,DorsalAttnA_VentralAttnA,-2015.1419201594235,0.18268787646268825,-1.6732544002942793,-3991.8745807592395,-0.024652113373427573,0.36096106797325356
60,DorsalAttnA_VentralAttnB,-984.4113433524556,0.20509455448621738,-1.7209480512824995,-1930.4134271453038,0.2730111228217109,0.7652630863841954
61,DorsalAttnA_LimbicA,-1245.8900086282376,0.15523309584668943,-3.5993076475605625,-2453.3707576968677,0.26228036869218596,0.8212973830096456
62,DorsalAttnA_LimbicB,-1411.0130554384139,0.11824763948982842,-4.8312245267593585,-2783.61685131722,0.1618953722543083,1.067162680018278
63,DorsalAttnA_ControlA,118.42708844881813,0.2739226082139563,-0.8265415060137554,275.26343645724364,0.199376181240261,0.197181285474958
64,DorsalAttnA_ControlB,-2126.1754596776855,0.2450220135183987,-0.17196494213764899,-4213.941659795763,-0.09491890252347968,0.3829587194493501
65,DorsalAttnA_ControlC,-1110.7496865409573,0.18691664736361846,-2.0377164022225323,-2183.090113522307,0.06360385540981972,0.354577170059004
66,DorsalAttnA_DefaultA,760.9131055685135,0.15845104145822964,-2.2198010291869212,1560.2354706966344,-0.025307160264505232,0.6760104435622437
67,DorsalAttnA_DefaultB,-158.63482597995696,0.23803738233079252,-0.7414868166140554,-278.8603924003065,0.3385756420615302,0.7150471762967479
68,DorsalAttnA_DefaultC,-21.329748076605533,0.21346477056102464,-4.292136480789502,-4.250236593603674,0.19442182817720677,0.43272799886638563
69,DorsalAttnA_TemporalParietal,174.2733585297206,0.23090164474835462,-4.223261347562143,386.9559766190486,0.2199893059904718,0.5956462761820093
70,DorsalAttnB_VentralAttnA,-2420.2136277529835,0.22582674636349487,-0.14808104803053646,-4802.017995946359,-0.1360730113504198,0.5587626938436775
71,DorsalAttnB_VentralAttnB,-842.6784839086555,0.22556256414990172,-0.5102833599570001,-1646.9477082577037,0.36731680581315224,1.2016899236670604
72,DorsalAttnB_LimbicA,-914.3974692562406,0.3208648469987905,-2.868325322283667,-1790.3856789528738,0.30427427288262154,1.1968769402768493
73,DorsalAttnB_LimbicB,-905.029075003342,0.2538108372855986,-4.475799182397156,-1771.6488904470766,0.2271948021285583,1.0076712389938767
74,DorsalAttnB_ControlA,-318.54644288820566,0.24167674529822558,-1.993511430787112,-598.683626216804,0.41216500122194843,0.4773388620366347
75,DorsalAttnB_ControlB,-1404.8797660022433,0.2359876688580702,-0.2015182093866358,-2771.350272444879,0.5858379422491123,0.9083708006942731
76,DorsalAttnB_ControlC,-967.3683313579854,0.3573606339883455,-1.9758913885034903,-1896.3274031563635,0.1805620947792029,0.4514029558299218
77,DorsalAttnB_DefaultA,1083.5433325135666,0.19056747633267102,-1.3872877467073101,2205.495924586741,-0.013444382795055785,0.7060371022162885
78,DorsalAttnB_DefaultB,-219.72588491047702,0.1577556280975536,-2.5849596498173546,-401.04251026134665,0.09572799485544739,0.5256607055250277
79,DorsalAttnB_DefaultC,492.51840628461775,0.3248264090005917,-4.824863553661593,1023.4460721288428,0.3063909885340776,0.47989818164059417
80,DorsalAttnB_TemporalParietal,865.32185572754,0.43009388439581864,-3.5397913871424698,1769.0529710146873,0.3144647020451065,0.5973242461865301
81,VentralAttnA_VentralAttnB,-1838.5786596116939,0.16179693549142282,-0.10623715526821481,-3638.74805966378,-0.0205856737658788,0.3303297433548258
82,VentralAttnA_LimbicA,-1191.8232725649095,0.36902340871816186,-2.887265480760505,-2345.2372855702115,0.30457497546935325,1.2802729333670706
83,VentralAttnA_LimbicB,-440.6173112465679,0.26623034264672973,-4.803553465319515,-842.8253629335284,0.2211698719428405,1.075865351285073
84,VentralAttnA_ControlA,-549.6439419123616,0.20769381587953695,-3.6408382303146514,-1060.8786242651158,0.08565445228486483,0.35930643921196465
85,VentralAttnA_ControlB,-600.5148950926393,0.30344313574795023,-0.9791933766262486,-1162.6205306256713,0.16573935427254516,0.5167121713434577
86,VentralAttnA_ControlC,-40.84159664600828,0.37826037903750775,-2.8419408068222975,-43.27393373240916,0.2035856155192455,0.4253268110682083
87,VentralAttnA_DefaultA,1592.8277715859167,0.20141457383236983,-0.6139341604612674,3224.064802731441,0.2227257487652218,0.6047684535556217
88,VentralAttnA_DefaultB,717.0570867506948,0.17074040815217917,-4.401367290796244,1472.523433060997,0.18447559438561678,0.3728091002564272
89,VentralAttnA_DefaultC,1757.9512585507218,0.3540346023801777,-5.9313970753838205,3554.311776661051,0.2760471871832237,0.3370334934460417
90,VentralAttnA_TemporalParietal,1358.5938146992346,0.4619383929986013,-3.742634834940259,2755.5968889580768,0.29003939679816704,0.5882002494796128
91,VentralAttnB_LimbicA,-1827.783143149389,0.4749021147766068,-3.053841289356171,-3617.1570267391703,0.20458112338047482,0.8391379096907554
92,VentralAttnB_LimbicB,-775.3629337422785,0.35866144362974683,-3.579449764108778,-1512.3166079249497,-0.12684770761838368,0.9176626431043341
93,VentralAttnB_ControlA,-1195.0162013788101,0.33715553538964393,-2.42004216435741,-2351.6231431980127,0.011395809728417524,0.3084953471647253
94,VentralAttnB_ControlB,-843.8524845893222,0.23705372734389185,-0.3163036347079918,-1649.295709619037,-0.016347448049094958,0.6578110225160827
95,VentralAttnB_ControlC,-20.64443619217777,0.3056898254579852,-0.34120138942947104,-2.8796128247481505,-0.10821171678325414,0.5608870670795548
96,VentralAttnB_DefaultA,340.07060813542125,0.24607832362282434,-0.9689897855528048,718.5504758304498,0.02542970283951528,0.6260166354641266
97,VentralAttnB_DefaultB,-715.0849317871463,0.16647104378609323,-4.498241834870554,-1391.7606040146852,0.1445355495878738,0.4119237082277159
98,VentralAttnB_DefaultC,1079.8211029906481,0.4174175324622895,-2.959388037744235,2198.051465540904,0.16371504136838022,0.3089978011977033
99,VentralAttnB_TemporalParietal,601.0314225973625,0.5311906295044211,-1.7785508497225677,1240.4721047543323,0.10744040568024205,0.5334638621158289
100,LimbicA_LimbicB,-2104.3820627841874,0.45016608778037215,-1.599471285060248,-4170.354866008767,-0.18623740637963304,0.7735407705692106
101,LimbicA_ControlA,-3217.3115388505453,0.18979132530373566,-6.165737975930268,-6396.213818141483,0.11688558142569593,0.38371680027833155
102,LimbicA_ControlB,-1962.0596685649457,0.38870376271884177,-2.9198786594302075,-3885.710077570284,0.28276717926227346,0.8652777067536853
103,LimbicA_ControlC,-2386.2332146572644,0.47694714903793023,-2.758779289817258,-4734.057169754921,0.13129678306983422,0.6930516414535441
104,LimbicA_DefaultA,-1294.0749290290992,0.379679090366418,-1.079286660127295,-2549.7405984985908,0.22708897807122982,1.181542637343069
105,LimbicA_DefaultB,-2906.957808491001,0.18550039932424667,-2.778958318161644,-5775.506357422394,0.1947147073228507,0.9031049084126008
106,LimbicA_DefaultC,-3072.437575838012,0.26884339149959635,-2.2385571303829352,-6106.465892116416,0.027659962581673612,0.8009630686701898
107,LimbicA_TemporalParietal,-2227.980535552805,0.47940660021148107,-0.8354704747268745,-4417.551811546003,0.11932099789406422,0.8110240432347778
108,LimbicB_ControlA,-2591.6518860744573,0.1523571276249076,-5.336837328178452,-5144.894512589307,0.1419894450052436,0.7290710371884289
109,LimbicB_ControlB,-1610.6930187095259,0.20954905259030654,-3.1343554669477887,-3182.976777859444,0.10948123302871494,0.9091600942694408
110,LimbicB_ControlC,-1242.9539596789332,0.3141122081230564,-1.6963365850471952,-2447.498659798259,-0.0030610201169316547,0.7706940330167912
111,LimbicB_DefaultA,-1811.4545473436458,0.2851899116756397,-2.7100590254809287,-3584.499835127684,0.015396198660456259,0.8367086687832554
112,LimbicB_DefaultB,-2875.0514424770417,0.13630553582377591,-3.409990034244826,-5711.693625394476,0.1559302491889608,0.8246034593084407
113,LimbicB_DefaultC,-1592.1486286683123,0.21943893502495415,-1.232996880401805,-3145.887997777017,-0.02557198787148743,0.5872656335386142
114,LimbicB_TemporalParietal,-220.87002689003208,0.3058113813061073,-0.8496944664520163,-403.33079422045677,0.395304392888774,0.7485785031031705
115,ControlA_ControlB,-1079.776217097383,0.23277778088751933,-1.6322404388281415,-2121.1431746351586,0.05789499136773115,0.3345051007508872
116,ControlA_ControlC,-919.3545253423033,0.287888003765162,-1.2046885309735964,-1800.2997911249993,0.8170852607275031,1.9515053544671606
117,ControlA_DefaultA,-986.9009964370516,0.20946135211184136,-3.240452686608816,-1935.392733314496,0.0126880479607832,0.4190380996632862
118,ControlA_DefaultB,-2039.480290228994,0.2944252792100115,-0.6545772192399381,-4040.5513208983803,-0.1805555452549097,0.38557397074813776
119,ControlA_DefaultC,26.630901778942004,0.12025134234117552,-0.8810854404129518,91.6710631174914,0.22760387347983865,0.44087270048115523
120,ControlA_TemporalParietal,-1026.0198638853858,0.12283104856925808,-3.9549059077936364,-2013.6304682111643,0.09165504675928521,0.4673354018010353
121,ControlB_ControlC,-1381.2977345993897,0.18064306105373307,-0.10363473731153879,-2724.186209639172,-0.15649539310827743,0.6154675351790796
122,ControlB_DefaultA,481.21601559642096,0.2393346940246991,-1.4090877326492899,1000.8412907524494,0.05361089636793488,0.5310136797079246
123,ControlB_DefaultB,-828.7161550063541,0.19914222285162675,-1.620583043422214,-1619.023050453101,0.39347714561686875,0.699165095028464
124,ControlB_DefaultC,561.7686841705384,0.305886579240625,-2.968046494134568,1161.9466279006842,0.19028177750010056,0.2505354568552425
125,ControlB_TemporalParietal,735.0704327357793,0.40192401801023026,-2.0528649048406935,1508.5501250311659,0.2654880517972947,0.5659630465350841
126,ControlC_DefaultA,689.191804673568,0.2859443493874543,-1.053824503225814,1416.7928689067433,0.80884861922351,1.937391897567618
127,ControlC_DefaultB,-2584.284175566998,0.20723362764705966,-2.4472815235739573,-5130.159091574388,0.1741503840200161,0.64519504850993
128,ControlC_DefaultC,-698.5745400158997,0.26702019576486924,-0.42838453441201313,-1358.7398204721922,0.5023044647187922,1.1070830865790962
129,ControlC_TemporalParietal,-644.1938067963338,0.3842104727923753,-0.3610335753314656,-1249.9783540330602,0.4031780272759392,0.810570348915329
130,DefaultA_DefaultB,-35.12341928900458,0.18803064247940227,-2.606252330953944,-31.83757901840177,0.12798727684415112,0.5550492571789712
131,DefaultA_DefaultC,36.53177771964023,0.22228863476424365,-1.587004567288638,111.47281499888786,0.05504429008248779,0.43789494101778625
132,DefaultA_TemporalParietal,509.808349743182,0.2453003167502369,-0.21598629695200092,1058.0259590459714,-0.029458724532478414,0.6778566030711832
133,DefaultB_DefaultC,-457.2507564252868,0.11598315950606375,-0.43828829074114617,-876.0922532909663,0.3978348801344487,0.946573504147048
134,DefaultB_TemporalParietal,-739.7120796419418,0.15133743974026337,-2.53315350290814,-1441.0148997242763,0.14980607172727448,0.5911876104837457
135,DefaultC_TemporalParietal,-1733.2070892746199,0.2702531951457704,-0.16398656225972366,-3428.004918989632,-0.1079459587220517,0.7026190914172592
