eid,NLL,EV,MSLL,BIC,Skew,Kurtosis
SensorimotorA_ControlC,-371.67007721623946,-0.05046951808671274,0.14940744317818597,-703.3436909782807,0.813989749869722,0.8254787807768742
SensorimotorA_DefaultA,-963.7422863971703,-0.09460619700887185,0.2164681840067807,-1887.4881093401425,0.21799740843087817,-0.22546401571555397
SensorimotorA_DefaultB,-2736.0823323583345,-0.048284493280360774,0.04218383105952589,-5432.168201262471,0.42164095290881126,0.14975914119753458
SensorimotorA_DefaultC,-2501.2131396346945,-0.036289605532424885,0.09370504076031054,-4962.4298158151905,0.37091412898946613,-0.19303177001055727
SensorimotorA_TemporalParietal,-817.5395027714868,-0.0331500418575974,0.19582708045922628,-1595.0825420887754,0.896112215652911,1.4407549508457067
SensorimotorB_DorsalAttnA,-1785.3570491239113,-0.03331321026228751,-0.0031553161694664587,-3530.7176347936247,0.3738513189301365,-0.12431092702298173
SensorimotorB_DorsalAttnB,-983.3826273197047,-0.09200350797050239,0.17144132669141152,-1926.7687911852113,0.47414938866151285,-0.17346569727540156
SensorimotorB_VentralAttnA,-1402.6370947681442,-0.26150145879699793,0.17700760708557772,-2765.2777260820903,0.4878363001966711,0.04479069193590555
SensorimotorB_VentralAttnB,-567.1034054699581,-0.08119282398630046,0.06932576926026822,-1094.210347485718,1.0129405120424988,1.4640693321367961
SensorimotorB_LimbicA,-1393.308388989107,0.035364118969264946,0.09141562969637855,-2746.620314524016,1.178571476345632,1.667968485506042
SensorimotorB_LimbicB,-3252.9924448002907,0.002959724878288328,0.029643068601256924,-6465.988607910862,0.0726519026332883,0.2697330036260251
SensorimotorB_ControlA,-3253.4628577845556,-0.11031154304667523,0.11529604068513527,-6466.929252114913,0.11652667915716138,0.11870809876995825
SensorimotorB_ControlB,-2297.1854623109257,-0.04815283181100183,0.126476443174559,-4554.374461167653,0.35664711728892246,-0.3030313882951499
SensorimotorB_ControlC,-2261.235463509824,-0.02610751672699263,0.13870148288845444,-4482.47446356545,0.2464474646969652,-0.300676380693095
SensorimotorB_DefaultA,1860.3593399459721,-0.17311264409065608,0.1701373685520486,3760.715143346142,0.6721671797190247,0.10825763591645891
SensorimotorB_DefaultB,-1473.1107370144691,-0.030253467035644688,0.04275765792317897,-2906.2250105747403,0.5365873740040594,-0.07867317339800396
SensorimotorB_DefaultC,-1414.6695643157348,-0.02670957036989674,0.07127922324260168,-2789.3426651772716,0.34555300742376044,-0.09492927242790818
SensorimotorB_TemporalParietal,-764.3400530645201,-0.03085474191940718,0.16380020531564213,-1488.683642674842,0.33134923362272023,0.018767768596065198
DorsalAttnA_DorsalAttnB,-3099.9185147015096,-0.2779767460334235,0.1774110034968178,-6159.840565948821,0.36108630380311924,-0.0321385422596575
DorsalAttnA_VentralAttnA,-3956.130558273563,-0.08271519686346096,-0.005986044588159685,-7872.264653092928,0.3848676130186458,0.25212064425446035
DorsalAttnA_VentralAttnB,-3215.5605825140105,-0.001160530098702539,0.023990525920315364,-6391.124701573823,0.1881332763110728,0.04755475889245525
DorsalAttnA_LimbicA,-2863.304561341437,0.04516187904113489,-0.02289089470468143,-5686.6126592286755,0.46812630552313444,0.5000605630026157
DorsalAttnA_LimbicB,-3216.613080316387,0.06606174202884907,-0.02943724274755702,-6393.229697178575,0.31245682883199416,0.3872753195102613
DorsalAttnA_ControlA,-1211.6252884386784,-0.16681029145971782,0.29119682834110766,-2383.2541134231587,0.27628182953504465,-0.4454820243250391
DorsalAttnA_ControlB,-4132.883566401641,-0.20566752772270336,0.32796929878761,-8225.770669349084,0.17394249165349795,0.027267946408979563
DorsalAttnA_ControlC,-2628.290634964707,0.006592619063018557,0.07950952146882109,-5216.584806475215,0.012220971185080086,-0.4414113916829355
DorsalAttnA_DefaultA,162.81766138251544,-0.02298085609393552,0.03866779355754251,365.631786219229,0.11691033023386783,-0.09541878997675131
DorsalAttnA_DefaultB,-1773.4076171712693,-0.1436231734408593,0.16926211632549487,-3506.8187708883406,0.3253387590872994,0.14702309502718697
DorsalAttnA_DefaultC,-975.4417698374683,0.004830896895928305,0.0854205920655244,-1910.8870762207384,0.39346944079134993,0.06108485704145338
DorsalAttnA_TemporalParietal,-780.0556414272975,0.02233157764043958,0.037967605843153854,-1520.1148194003968,0.2908028996123252,-0.02860298656665766
DorsalAttnB_VentralAttnA,-4504.151554983403,-0.13883352481950828,0.08279517339533835,-8968.306646512608,0.07610002200069993,0.12181065559693872
DorsalAttnB_VentralAttnB,-2177.977458486105,-0.05785957070904235,0.044656361943568514,-4315.958453518012,0.2657445367114525,0.18286845104406646
DorsalAttnB_LimbicA,-2395.396381571544,0.1255154185120434,0.07580600057985236,-4750.79629968889,0.4165044101980647,0.34155168985226897
DorsalAttnB_LimbicB,-2406.6489968243272,0.06800058230752348,0.05459043482344247,-4773.301530194456,0.10192939841982808,0.47777990567712725
DorsalAttnB_ControlA,-1840.5114661480388,-0.1377590532132713,0.21505199583768103,-3641.0264688418797,0.30543914549648404,-0.05964745263679374
DorsalAttnB_ControlB,-3028.3676477147583,-0.15448532156577,0.10613836611998216,-6016.738831975318,0.6477154696682806,0.1671330314772006
DorsalAttnB_ControlC,-2287.1745050371605,0.0006911207720509127,0.16510880405332728,-4534.352546620123,0.1247040463529756,-0.1944329641428286
DorsalAttnB_DefaultA,670.5025471261613,-0.044557766236974494,0.21889347300732404,1381.0015577065208,0.189024350418842,-0.24783117156735768
DorsalAttnB_DefaultB,-1239.082981254375,-0.05755977280526858,0.08355184314282064,-2438.169499054552,0.3166451491634932,-0.2135766163570202
DorsalAttnB_DefaultC,-125.35012554084966,0.004436872331818886,0.09044054743030666,-210.70378762750119,0.32161660619569804,-0.03950647194048955
DorsalAttnB_TemporalParietal,160.25283142341888,0.01667034109685317,0.1851085073673339,360.5021263010359,0.3080574659857683,0.7280914253037597
VentralAttnA_VentralAttnB,-2996.003482198682,-0.11813465111338939,0.06307008782126179,-5952.010500943165,0.6954552001927361,1.0653912193160333
VentralAttnA_LimbicA,-2864.73049935408,0.023506306827236867,0.18368431375542893,-5689.464535253962,0.6123223564131518,0.3631693687961745
VentralAttnA_LimbicB,-1791.2000282085683,0.0290911720821998,0.10612150230606562,-3542.4035929629385,0.007141058475908264,0.47979108020824596
VentralAttnA_ControlA,-1860.7609912532898,-0.10123396000777785,0.1538706186378054,-3681.5255190523817,0.04566608839299162,0.11280159882412207
VentralAttnA_ControlB,-1813.5318891117274,-0.07394135717788108,0.0959403959187308,-3587.067314769257,0.2795105965549673,0.029695141461548318
VentralAttnA_ControlC,-1092.9071756502203,0.020305627989896546,0.14283660069889056,-2145.8178878462427,0.06986993386333712,-0.058547345521770745
VentralAttnA_DefaultA,1347.3538397303755,-0.14622803167579201,0.18743769970201957,2734.704142914949,0.1446845408986624,-0.3559901403304371
VentralAttnA_DefaultB,200.2977321804243,-0.05569276499866094,0.08577945517322932,440.59192781504674,0.3944522053183639,-0.07221974317378585
VentralAttnA_DefaultC,1673.3648194494704,-0.015141393870351072,0.10379144272259469,3386.7261023531387,0.25035523904614587,-0.2081878997128991
VentralAttnA_TemporalParietal,832.2961466064506,0.0019363208004510302,0.17790460113924705,1704.5887566670995,0.290214147806843,0.23063762433501553
VentralAttnB_LimbicA,-3678.0382218816585,0.11463682450658852,0.2992781757672199,-7316.079980309119,0.48997848124408067,0.8730904622373828
VentralAttnB_LimbicB,-1854.2277657278419,0.0812183059081183,0.02078676641506195,-3668.459068001486,0.24599972635400758,0.2570737958343555
VentralAttnB_ControlA,-2520.2661111584403,-0.0859086879133053,0.32400470940595366,-5000.535758862682,0.18439164796688962,-0.02859679152097157
VentralAttnB_ControlB,-1695.338440156814,-0.11977261749092882,0.0861168415596489,-3350.68041685943,0.5148290431727107,0.23266880900727285
VentralAttnB_ControlC,-832.5005435774373,-0.08910827681752886,0.12618105420667425,-1625.0046237006763,-0.0817727309960158,-0.3627728450778067
VentralAttnB_DefaultA,-558.0012049222257,-0.15326315913350186,0.16460707201602728,-1076.0059463902533,0.05612914882476621,-0.30774749931283335
VentralAttnB_DefaultB,-1891.4082063926894,-0.00925766176446663,0.04032279805196039,-3742.819949331181,0.3968763889410502,0.2893093371394401
VentralAttnB_DefaultC,810.3864800588258,-0.0582042968915899,0.08855993250829741,1660.7694235718498,0.4156041239847429,0.09071222612774486
VentralAttnB_TemporalParietal,-46.113609505567325,-0.048864528330859525,0.18493594831419471,-52.23075555693651,0.3407969283538074,0.1281559479111945
LimbicA_LimbicB,-3487.3947490390765,-0.11141649592322622,0.23507021539861145,-6934.793034623955,0.04689447067718596,0.2599343156489744
LimbicA_ControlA,-5512.047727086514,-0.11659145100837276,0.27343644707866166,-10984.09899071883,0.3514254544978671,0.4717048133287541
LimbicA_ControlB,-3919.659438213852,0.10188180883217046,0.04675763810939345,-7799.322412973505,0.4053177518741668,0.7396446324688202
LimbicA_ControlC,-4366.522526199511,0.032813977933433214,0.18978399433327817,-8693.048588944825,0.2646858499450196,0.21346952670957955
LimbicA_DefaultA,-2942.5811254369664,0.1857133906883015,0.23194057118946093,-5845.165787419734,0.6425836544075502,0.8523107065786029
LimbicA_DefaultB,-5157.729389282231,0.03981177287914239,-0.00804559323784618,-10275.462315110264,0.5507541645789786,0.4530793484305333
LimbicA_DefaultC,-5530.770986965678,0.06901878505177528,0.015916015263839667,-11021.545510477159,0.4089180791302643,0.40274478833644306
LimbicA_TemporalParietal,-4497.699687001147,0.16189247331090817,0.18156014926290837,-8955.402910548097,0.7248175729092827,0.9274951099662115
LimbicB_ControlA,-5085.510319726001,-0.028262018597327687,0.19231505203096333,-10131.024357762284,-0.044007882844487756,-0.0861059998646426
LimbicB_ControlB,-3388.7972303199113,0.10694939409843351,-0.05252550644298938,-6737.597997185624,0.3278146349457951,0.21000086324779182
LimbicB_ControlC,-2765.0896723128203,0.06937143109864863,-0.05331776902541121,-5490.182881171442,-0.06656039881193554,-0.0953644947317931
LimbicB_DefaultA,-3580.5580054162738,0.1622528360240456,-0.028914486611686406,-7121.119729142828,0.2952794951864168,1.0512669977065916
LimbicB_DefaultB,-5233.2752879806185,0.15894724380884018,-0.10044536082132953,-10426.554294271518,0.29518654107191117,-0.04665498880668855
LimbicB_DefaultC,-3251.7380778605625,0.16959416553373252,0.00775695198892051,-6463.479692266927,-0.01027859670301175,-0.23469787179561238
LimbicB_TemporalParietal,-1005.3806495601902,0.09667053750913979,-0.018730321944808465,-1970.7648356661823,0.5306095408994815,0.13785745226448573
ControlA_ControlB,-468.28299578497183,-0.1466103970770667,0.20959313671098045,-896.5695281157455,0.8338952807199379,0.670773840335095
ControlA_ControlC,-4317.746617618496,-0.1043886837693726,0.5446510491687213,-8595.496771782795,0.2341809652844471,-0.11623720632250797
ControlA_DefaultA,-2333.895048259493,-0.19669546244679292,0.1530833720355312,-4627.793633064787,0.14209790476496276,-0.23793925641294433
ControlA_DefaultB,-3215.1056982212012,-0.20184496831252718,0.1508047619360002,-6390.214932988204,0.23027703779661532,0.13320155838099473
ControlA_DefaultC,-649.8214701918173,-0.12122376160245008,0.20188093748750136,-1259.6464769294364,0.30509130136443446,-0.029019829347196976
ControlA_TemporalParietal,-2420.7244965531404,-0.1062975974591549,0.16666406039550918,-4801.452529652082,0.2145492081414344,-0.19933396900021286
ControlB_ControlC,-2720.8424569340214,-0.1600065504715691,0.16535242133349462,-5401.688450413844,-0.016220517572527925,-0.16341681475880807
ControlB_DefaultA,957.6522551553257,-0.06746140038439008,0.08884081188941405,1955.3009737648497,0.7962469069922921,0.7105674742988035
ControlB_DefaultB,-2626.6760750233916,-0.07182090782822947,0.0977071666285663,-5213.355686592585,0.4578848294220208,0.3006727904617276
ControlB_DefaultC,56.101307428298014,-0.03864650033699024,0.10460836448679808,152.19907831079416,0.31108461944327515,-0.06904729274455144
ControlB_TemporalParietal,188.25784830955396,-0.006032045549214882,0.16950489456861703,416.51216007330606,0.36055459021519815,-0.11081719303582965
ControlC_DefaultA,-1391.4601647020086,-0.06627931452009994,0.15911709020695117,-2742.923865949819,0.029398381338488357,-0.3423076911685307
ControlC_DefaultB,-2802.4005893211656,0.008655104105146028,0.03587933476801634,-5564.804715188133,1.216617411502444,2.4081596290959677
ControlC_DefaultC,-2288.168293134961,-0.11038954985591243,0.2163412686227892,-4536.340122815724,0.12091886329979731,0.27725163567631894
ControlC_TemporalParietal,-1822.6898814052472,-0.22393197386113384,0.14487217755919685,-3605.3832993562964,0.34674298516698554,-0.09530205945203048
DefaultA_DefaultB,-953.7002037136388,-0.028625149091840996,0.05477188027119051,-1867.4039439730793,0.4253885717591697,0.2207536049337308
DefaultA_DefaultC,-903.6710550378594,-0.07566169857431615,0.10924287725768031,-1767.3456466215207,0.48452027199605224,-0.05111045477388343
DefaultA_TemporalParietal,-76.97416150546712,-0.09320540516142506,0.19700055679256856,-113.95185955673611,0.7503938195515768,0.6899487622198199
DefaultB_DefaultC,-1720.453449491752,-0.019608322156424496,0.11085262253773663,-3400.910435529306,0.6307150288801201,1.3797044070786209
DefaultB_TemporalParietal,-2047.344847344394,0.02420773598933046,-0.002298889362417063,-4054.6932312345903,0.19147288024081535,0.4841613519062321
DefaultC_TemporalParietal,-3010.3546138192455,-0.21429972394639818,0.1560023619064513,-5980.712764184293,0.5146657507144576,0.058843179638180816
